ID,WL,U,V,Sal,Temp,TRACE_1,TRACE_2,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15
3521,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3522,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3523,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3524,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3525,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3526,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3527,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3528,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3529,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3530,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3531,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3532,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3533,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3534,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3535,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3536,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3537,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3538,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3539,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3540,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3541,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3542,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3543,0.1733,0,0,2.7157,11.5502,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3544,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3545,0.1824,0,0,1.4017,11.4175,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3546,0.1878,0,0,0.7142,11.341,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3547,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3548,0.1747,0,0,2.4622,11.5294,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3549,0.1785,0,0,1.9156,11.4757,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3550,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3551,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3552,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3553,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3554,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3555,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3556,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3557,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3558,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3559,0.2035,0,0,4.6493,11.5252,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3560,0.197,0,0,5.8124,11.4767,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3561,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3562,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3563,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3564,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3565,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3566,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3567,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3568,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3569,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3570,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3571,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3572,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3573,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3574,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3575,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3576,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3577,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3578,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3579,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3580,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3581,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3582,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3583,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3584,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3585,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3586,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3587,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3588,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3589,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3590,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3591,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3592,0.1824,0,0,1.3451,11.419,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3593,0.1861,0,0,0.8411,11.3652,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3594,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3595,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3596,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3597,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3598,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3599,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3600,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3601,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3602,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3603,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3604,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3605,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3606,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3607,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3608,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3609,0.2025,0,0,5.1626,11.4432,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3610,0.1985,0,0,5.7687,11.4749,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3611,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3612,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3613,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3614,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3615,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3616,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3617,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3618,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3619,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3620,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3621,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3622,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3623,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3624,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3625,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3626,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3627,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3628,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3629,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3630,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3631,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3632,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3633,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3634,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3635,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3636,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3637,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3638,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3639,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3640,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3641,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3642,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3643,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3644,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3645,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3646,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3647,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3648,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3649,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3650,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3651,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3652,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3653,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3654,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3655,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3656,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3657,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3658,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3659,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3660,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3661,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3662,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3663,0.2079,0,0,3.7656,11.7734,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3664,0.2019,0,0,5.4751,11.4159,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3665,0.1998,0,0,5.7349,11.4741,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3666,0.2001,0,0,5.2508,11.3401,0,0,16,0,270.1563,100,1.7143,5.2857,0.0968,0.0142,650,650,22.0967,22.0967,0.7783,0.9729,12.25
3667,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3668,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3669,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3670,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3671,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3672,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3673,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3674,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3675,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3676,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3677,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3678,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3679,0.161,0,0,0.5017,11.8107,0,0,17,0,189.2188,100,3.25,2.7857,0.0968,0.0127,625,650,41.2777,41.2777,0.8462,1.0577,108.5208
3680,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3681,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3682,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3683,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3684,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3685,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3686,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3687,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3688,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3689,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3690,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3691,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3692,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3693,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3694,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
3695,0.1891,0,0,0.4395,11.3207,0,0,16,0,220,100,0.8,1,0.09,0.009,650,650,22.5,22.5,1.1,1.3,18
